dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,accuracy-identity,balanced_accuracy-mean,balanced_accuracy-std,balanced_accuracy-identity,f1_score-mean,f1_score-std,f1_score-identity,roc_auc_score-mean,roc_auc_score-std,roc_auc_score-identity,params
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.006705615391429659,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856666666666666,0.006705615391429639,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856656479001028,0.006706213520329766,"[0.9958332609941144, 0.9916660879227724, 0.9916666666666668, 0.9791576204950064, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.9833333333333332, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833333333333332, 0.9958332609941144]",0.9856666666666666,0.0067056153914296195,"[0.9958333333333332, 0.9916666666666666, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9853333333333333,0.007426335769608315,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853333333333333,0.007426335769608299,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853327024847005,0.007426468802985893,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9708328269588014, 0.9874980465697764, 0.9791634109496276, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9791663049705724, 0.9958332609941144]",0.9853333333333333,0.007426335769608259,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666669, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.5_maxdepth6']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.007422438453270846,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856666666666666,0.007422438453270836,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856661400021852,0.007422468786885788,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9708328269588014, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9856666666666666,0.007422438453270816,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth10']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9858333333333333,0.007414637675021811,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9708333333333332, 0.9916666666666668, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9858333333333333,0.007414637675021806,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333334, 0.9833333333333334, 0.975, 0.9708333333333332, 0.9916666666666668, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",0.9858326879999698,0.007414859302757695,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9833287024173384, 0.9833321758455448, 0.9749982637683172, 0.9708328269588014, 0.9916660879227724, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833321758455448, 0.9958332609941144]",0.9858333333333333,0.007414637675021778,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333334, 0.9833333333333334, 0.975, 0.9708333333333332, 0.9916666666666666, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth20']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.006705615391429659,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856666666666666,0.006705615391429639,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856656479001028,0.006706213520329766,"[0.9958332609941144, 0.9916660879227724, 0.9916666666666668, 0.9791576204950064, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.9833333333333332, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833333333333332, 0.9958332609941144]",0.9856666666666666,0.0067056153914296195,"[0.9958333333333332, 0.9916666666666666, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9853333333333333,0.007426335769608315,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853333333333333,0.007426335769608299,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853327024847005,0.007426468802985893,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9708328269588014, 0.9874980465697764, 0.9791634109496276, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9791663049705724, 0.9958332609941144]",0.9853333333333333,0.007426335769608259,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666669, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.65_maxdepth6']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.007422438453270846,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856666666666666,0.007422438453270836,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856661400021852,0.007422468786885788,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9708328269588014, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9856666666666666,0.007422438453270816,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth10']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9858333333333333,0.007414637675021811,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9708333333333332, 0.9916666666666668, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9858333333333333,0.007414637675021806,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333334, 0.9833333333333334, 0.975, 0.9708333333333332, 0.9916666666666668, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",0.9858326879999698,0.007414859302757695,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9833287024173384, 0.9833321758455448, 0.9749982637683172, 0.9708328269588014, 0.9916660879227724, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833321758455448, 0.9958332609941144]",0.9858333333333333,0.007414637675021778,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9833333333333334, 0.9833333333333334, 0.975, 0.9708333333333332, 0.9916666666666666, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth20']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.006705615391429659,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856666666666666,0.006705615391429639,"[0.9958333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.9856656479001028,0.006706213520329766,"[0.9958332609941144, 0.9916660879227724, 0.9916666666666668, 0.9791576204950064, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.9833333333333332, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833333333333332, 0.9958332609941144]",0.9856666666666666,0.0067056153914296195,"[0.9958333333333332, 0.9916666666666666, 0.9916666666666668, 0.9791666666666669, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.9833333333333332, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9853333333333333,0.007426335769608315,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853333333333333,0.007426335769608299,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666666, 0.9958333333333332]",0.9853327024847005,0.007426468802985893,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9708328269588014, 0.9708328269588014, 0.9874980465697764, 0.9791634109496276, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9791663049705724, 0.9958332609941144]",0.9853333333333333,0.007426335769608259,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9708333333333332, 0.9708333333333332, 0.9875, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9791666666666669, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.65_colsample0.8_maxdepth6']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.007124065890684547,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856666666666666,0.0071240658906845345,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856659547619276,0.0071243053268247435,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9856666666666668,0.007124065890684493,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth10']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.985,0.007013545096084821,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.985,0.007013545096084796,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",0.9849992591571619,0.007013721400479706,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833321758455448, 0.9958332609941144]",0.985,0.007013545096084749,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth20']}
