dataset,shift,estimator,scorer,type,source_accuracy-test-mean,source_accuracy-test-std,source_accuracy-test-identity,source_balanced_accuracy-test-mean,source_balanced_accuracy-test-std,source_balanced_accuracy-test-identity,source_f1_score-test-mean,source_f1_score-test-std,source_f1_score-test-identity,source_roc_auc_score-test-mean,source_roc_auc_score-test-std,source_roc_auc_score-test-identity,params,cv_score
deep_officehome,product$\rightarrow$clipart,deep_no_da_source_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,product$\rightarrow$clipart,deep_no_da_target_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,product$\rightarrow$clipart,deep_spa,soft_neighborhood_density,Unknown,0.9040632054176072,,[0.9040632054176072],0.8963870861614373,,[0.8963870861614373],0.9040675139939844,,[0.9040675139939844],0.998133583610074,,[0.998133583610074],default,[3.50222664]
deep_officehome,product$\rightarrow$realworld,deep_can,soft_neighborhood_density,Unknown,0.0472972972972973,,[0.0472972972972973],0.0361098999965396,,[0.0361098999965396],0.0287740286488374,,[0.0287740286488374],0.5968927371824203,,[0.5968927371824203],default,[6.04785261]
deep_officehome,product$\rightarrow$realworld,deep_coral,soft_neighborhood_density,Unknown,0.9211711711711712,,[0.9211711711711712],0.9058275238032324,,[0.9058275238032324],0.9198515650882356,,[0.9198515650882356],0.9969344330988748,,[0.9969344330988748],default,[2.14578447]
deep_officehome,product$\rightarrow$realworld,deep_dan,soft_neighborhood_density,Unknown,0.0281531531531531,,[0.0281531531531531],0.0203778677462888,,[0.0203778677462888],0.0117376455268119,,[0.0117376455268119],0.5425849561404441,,[0.5425849561404441],default,[6.40365248]
deep_officehome,product$\rightarrow$realworld,deep_dann,soft_neighborhood_density,Unknown,0.927927927927928,,[0.927927927927928],0.9149816546476468,,[0.9149816546476468],0.926938727622784,,[0.926938727622784],0.9969320321178424,,[0.9969320321178424],default,[2.11043587]
deep_officehome,product$\rightarrow$realworld,deep_jdot,soft_neighborhood_density,Unknown,0.8490990990990991,,[0.8490990990990991],0.8136193882722819,,[0.8136193882722819],0.846667340410036,,[0.846667340410036],0.9898850277062818,,[0.9898850277062818],default,[2.36766009]
deep_officehome,product$\rightarrow$realworld,deep_mcc,soft_neighborhood_density,Unknown,0.9054054054054054,,[0.9054054054054054],0.8926822675881976,,[0.8926822675881976],0.9045229707226736,,[0.9045229707226736],0.9949684008275238,,[0.9949684008275238],default,[2.29025912]
deep_officehome,product$\rightarrow$realworld,deep_mdd,soft_neighborhood_density,Unknown,0.9234234234234234,,[0.9234234234234234],0.9090981229746412,,[0.9090981229746412],0.9220984973494925,,[0.9220984973494925],0.9968266027779898,,[0.9968266027779898],default,[2.11138296]
deep_officehome,product$\rightarrow$realworld,deep_no_da_source_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,product$\rightarrow$realworld,deep_no_da_target_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,product$\rightarrow$realworld,deep_spa,soft_neighborhood_density,Unknown,0.918918918918919,,[0.918918918918919],0.9042146730911914,,[0.9042146730911914],0.9177351087997132,,[0.9177351087997132],0.997031032027582,,[0.997031032027582],default,[2.11061425]
deep_officehome,realworld$\rightarrow$art,deep_can,soft_neighborhood_density,Unknown,0.0389461626575028,,[0.0389461626575028],0.0275295857988165,,[0.0275295857988165],0.013825515557142,,[0.013825515557142],0.5466330298212961,,[0.5466330298212961],default,[5.46770515]
deep_officehome,realworld$\rightarrow$art,deep_coral,soft_neighborhood_density,Unknown,0.870561282932417,,[0.870561282932417],0.856169216655642,,[0.856169216655642],0.8692620679246306,,[0.8692620679246306],0.9950665510964816,,[0.9950665510964816],default,[1.78783095]
deep_officehome,realworld$\rightarrow$art,deep_dan,soft_neighborhood_density,Unknown,0.0194730813287514,,[0.0194730813287514],0.0153846153846153,,[0.0153846153846153],0.0007447522667913,,[0.0007447522667913],0.4821340475119146,,[0.4821340475119146],default,[5.75951328]
deep_officehome,realworld$\rightarrow$art,deep_dann,soft_neighborhood_density,Unknown,0.8579610538373424,,[0.8579610538373424],0.8443533157721059,,[0.8443533157721059],0.8571675931078361,,[0.8571675931078361],0.9952142311451893,,[0.9952142311451893],default,[1.72942743]
deep_officehome,realworld$\rightarrow$art,deep_jdot,soft_neighborhood_density,Unknown,0.7983963344788088,,[0.7983963344788088],0.7755621609741639,,[0.7755621609741639],0.8004377103728915,,[0.8004377103728915],0.9901567566527628,,[0.9901567566527628],default,[2.02503901]
deep_officehome,realworld$\rightarrow$art,deep_mcc,soft_neighborhood_density,Unknown,0.8293241695303551,,[0.8293241695303551],0.8148863812486103,,[0.8148863812486103],0.8292532790524987,,[0.8292532790524987],0.9930895468158129,,[0.9930895468158129],default,[1.87435901]
deep_officehome,realworld$\rightarrow$art,deep_mdd,soft_neighborhood_density,Unknown,0.856815578465063,,[0.856815578465063],0.8426915800719088,,[0.8426915800719088],0.8555129517895254,,[0.8555129517895254],0.9950577274609458,,[0.9950577274609458],default,[1.72787194]
deep_officehome,realworld$\rightarrow$art,deep_no_da_source_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$art,deep_no_da_target_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$art,deep_spa,soft_neighborhood_density,Unknown,0.8556701030927835,,[0.8556701030927835],0.8414500146198169,,[0.8414500146198169],0.8544321041500988,,[0.8544321041500988],0.9951516345980184,,[0.9951516345980184],default,[1.72270019]
deep_officehome,realworld$\rightarrow$clipart,deep_can,soft_neighborhood_density,Unknown,0.0413318025258323,,[0.0413318025258323],0.0338200308199117,,[0.0338200308199117],0.0205871562477113,,[0.0205871562477113],0.6196750213776305,,[0.6196750213776305],default,[5.73777876]
deep_officehome,realworld$\rightarrow$clipart,deep_coral,soft_neighborhood_density,Unknown,0.8587830080367393,,[0.8587830080367393],0.8460383439164101,,[0.8460383439164101],0.85765520846474,,[0.85765520846474],0.9957346408031836,,[0.9957346408031836],default,[3.61494126]
deep_officehome,realworld$\rightarrow$clipart,deep_dan,soft_neighborhood_density,Unknown,0.0172215843857634,,[0.0172215843857634],0.0153846153846153,,[0.0153846153846153],0.0005831236248001,,[0.0005831236248001],0.497893080155642,,[0.497893080155642],default,[6.05950556]
deep_officehome,realworld$\rightarrow$clipart,deep_dann,soft_neighborhood_density,Unknown,0.8427095292766934,,[0.8427095292766934],0.8280744736198415,,[0.8280744736198415],0.8418535584763533,,[0.8418535584763533],0.995395386678406,,[0.995395386678406],default,[3.66386008]
deep_officehome,realworld$\rightarrow$clipart,deep_jdot,soft_neighborhood_density,Unknown,0.8622273249138921,,[0.8622273249138921],0.8463777838551594,,[0.8463777838551594],0.8603643971304509,,[0.8603643971304509],0.9961962596971732,,[0.9961962596971732],default,[2.79037099]
deep_officehome,realworld$\rightarrow$clipart,deep_mcc,soft_neighborhood_density,Unknown,0.8656716417910447,,[0.8656716417910447],0.8518727153479475,,[0.8518727153479475],0.864712589214941,,[0.864712589214941],0.9957176108910768,,[0.9957176108910768],default,[3.60895281]
deep_officehome,realworld$\rightarrow$clipart,deep_mdd,soft_neighborhood_density,Unknown,0.8495981630309989,,[0.8495981630309989],0.8378442906092346,,[0.8378442906092346],0.8488321516977733,,[0.8488321516977733],0.9954539965624304,,[0.9954539965624304],default,[3.66705832]
deep_officehome,realworld$\rightarrow$clipart,deep_no_da_source_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$clipart,deep_no_da_target_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$clipart,deep_spa,soft_neighborhood_density,Unknown,0.8484500574052812,,[0.8484500574052812],0.8329666967812954,,[0.8329666967812954],0.8475594577828055,,[0.8475594577828055],0.9953393886398976,,[0.9953393886398976],default,[3.6484334]
deep_officehome,realworld$\rightarrow$product,deep_can,soft_neighborhood_density,Unknown,0.0481651376146789,,[0.0481651376146789],0.0364285757903285,,[0.0364285757903285],0.0172707829577514,,[0.0172707829577514],0.5862974931484475,,[0.5862974931484475],default,[6.13207626]
deep_officehome,realworld$\rightarrow$product,deep_coral,soft_neighborhood_density,Unknown,0.8715596330275229,,[0.8715596330275229],0.8540052299715315,,[0.8540052299715315],0.8692470255463094,,[0.8692470255463094],0.9959358188045944,,[0.9959358188045944],default,[2.16922402]
deep_officehome,realworld$\rightarrow$product,deep_dan,soft_neighborhood_density,Unknown,0.0332568807339449,,[0.0332568807339449],0.0233966573237828,,[0.0233966573237828],0.0111752589273038,,[0.0111752589273038],0.5447326232695052,,[0.5447326232695052],default,[6.21995535]
deep_officehome,realworld$\rightarrow$product,deep_dann,soft_neighborhood_density,Unknown,0.8658256880733946,,[0.8658256880733946],0.8491520078582475,,[0.8491520078582475],0.8642266502139923,,[0.8642266502139923],0.9960937361093196,,[0.9960937361093196],default,[2.14204817]
deep_officehome,realworld$\rightarrow$product,deep_jdot,soft_neighborhood_density,Unknown,0.7970183486238532,,[0.7970183486238532],0.7679142483036268,,[0.7679142483036268],0.7958334293810583,,[0.7958334293810583],0.9904948528833828,,[0.9904948528833828],default,[2.375032]
deep_officehome,realworld$\rightarrow$product,deep_mcc,soft_neighborhood_density,Unknown,0.8532110091743119,,[0.8532110091743119],0.8385684389173316,,[0.8385684389173316],0.8530278821150717,,[0.8530278821150717],0.9940120925009652,,[0.9940120925009652],default,[2.3323875]
deep_officehome,realworld$\rightarrow$product,deep_mdd,soft_neighborhood_density,Unknown,0.8692660550458715,,[0.8692660550458715],0.8543041910194804,,[0.8543041910194804],0.8674140106118904,,[0.8674140106118904],0.995837607496168,,[0.995837607496168],default,[2.14673247]
deep_officehome,realworld$\rightarrow$product,deep_no_da_source_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$product,deep_no_da_target_only,soft_neighborhood_density,Unknown,,,[NaN],,,[NaN],,,[NaN],,,[NaN],default,[NaN]
deep_officehome,realworld$\rightarrow$product,deep_spa,soft_neighborhood_density,Unknown,0.8635321100917431,,[0.8635321100917431],0.8498749538413745,,[0.8498749538413745],0.862653952610113,,[0.862653952610113],0.9960372836897244,,[0.9960372836897244],default,[2.13840804]
deep_officehome,art$\rightarrow$clipart,deep_can,supervised,Unknown,0.7308488612836439,,[0.7308488612836439],0.6755616605616606,,[0.6755616605616606],0.7300821889168367,,[0.7300821889168367],0.9803365968883548,,[0.9803365968883548],default,[0.38567335]
deep_officehome,art$\rightarrow$clipart,deep_coral,supervised,Unknown,0.7412008281573499,,[0.7412008281573499],0.6904700854700855,,[0.6904700854700855],0.7394787950641136,,[0.7394787950641136],0.9812203754843728,,[0.9812203754843728],default,[0.45243553]
deep_officehome,art$\rightarrow$clipart,deep_dan,supervised,Unknown,0.7494824016563147,,[0.7494824016563147],0.6930402930402931,,[0.6930402930402931],0.7494801200367506,,[0.7494801200367506],0.9797253079795396,,[0.9797253079795396],default,[0.43237822]
deep_officehome,art$\rightarrow$clipart,deep_dann,supervised,Unknown,0.7370600414078675,,[0.7370600414078675],0.6742612942612943,,[0.6742612942612943],0.7304717543535246,,[0.7304717543535246],0.9783027247034408,,[0.9783027247034408],default,[0.40974212]
deep_officehome,art$\rightarrow$clipart,deep_jdot,supervised,Unknown,0.7432712215320911,,[0.7432712215320911],0.6803052503052502,,[0.6803052503052502],0.7393702092469849,,[0.7393702092469849],0.9714853293046654,,[0.9714853293046654],default,[0.45472779]
deep_officehome,art$\rightarrow$clipart,deep_mcc,supervised,Unknown,0.7370600414078675,,[0.7370600414078675],0.6747496947496948,,[0.6747496947496948],0.7348472951821367,,[0.7348472951821367],0.9688443084331756,,[0.9688443084331756],default,[0.48796562]
deep_officehome,art$\rightarrow$clipart,deep_mdd,supervised,Unknown,0.7267080745341615,,[0.7267080745341615],0.6615995115995116,,[0.6615995115995116],0.72356485477492,,[0.72356485477492],0.9801407456957588,,[0.9801407456957588],default,[0.38595989]
deep_officehome,art$\rightarrow$clipart,deep_no_da_source_only,supervised,Unknown,0.7619047619047619,,[0.7619047619047619],0.7087240537240538,,[0.7087240537240538],0.7615050040810373,,[0.7615050040810373],0.9825713927999082,,[0.9825713927999082],default,[0.39059829]
deep_officehome,art$\rightarrow$clipart,deep_no_da_target_only,supervised,Unknown,0.505175983436853,,[0.505175983436853],0.4701251526251526,,[0.4701251526251526],0.4934271657056522,,[0.4934271657056522],0.9316442744142708,,[0.9316442744142708],default,[0.73760684]
deep_officehome,art$\rightarrow$clipart,deep_spa,supervised,Unknown,0.7391304347826086,,[0.7391304347826086],0.6805189255189255,,[0.6805189255189255],0.7392232487261273,,[0.7392232487261273],0.9802361173380054,,[0.9802361173380054],default,[0.38510029]
deep_officehome,art$\rightarrow$product,deep_can,supervised,Unknown,0.7381443298969073,,[0.7381443298969073],0.7028571428571428,,[0.7028571428571428],0.7379274288370223,,[0.7379274288370223],0.9838750865140838,,[0.9838750865140838],default,[0.62619718]
deep_officehome,art$\rightarrow$product,deep_coral,supervised,Unknown,0.7649484536082474,,[0.7649484536082474],0.7267551892551892,,[0.7267551892551892],0.764621905434363,,[0.764621905434363],0.9866290317152948,,[0.9866290317152948],default,[0.65183099]
deep_officehome,art$\rightarrow$product,deep_dan,supervised,Unknown,0.7505154639175258,,[0.7505154639175258],0.7107844932844932,,[0.7107844932844932],0.7508998313339841,,[0.7508998313339841],0.9849090310369606,,[0.9849090310369606],default,[0.63830986]
deep_officehome,art$\rightarrow$product,deep_dann,supervised,Unknown,0.7360824742268042,,[0.7360824742268042],0.6962118437118436,,[0.6962118437118436],0.7386127013131729,,[0.7386127013131729],0.9850621711669888,,[0.9850621711669888],default,[0.63070423]
deep_officehome,art$\rightarrow$product,deep_jdot,supervised,Unknown,0.7752577319587629,,[0.7752577319587629],0.7452289377289377,,[0.7452289377289377],0.7731552916275036,,[0.7731552916275036],0.9875203415411749,,[0.9875203415411749],default,[0.65802817]
deep_officehome,art$\rightarrow$product,deep_mcc,supervised,Unknown,0.7443298969072165,,[0.7443298969072165],0.697100122100122,,[0.697100122100122],0.7447616591339059,,[0.7447616591339059],0.9772483984957944,,[0.9772483984957944],default,[0.71352113]
deep_officehome,art$\rightarrow$product,deep_mdd,supervised,Unknown,0.7319587628865979,,[0.7319587628865979],0.6924175824175823,,[0.6924175824175823],0.7337767400802885,,[0.7337767400802885],0.983688291345518,,[0.983688291345518],default,[0.62704225]
deep_officehome,art$\rightarrow$product,deep_no_da_source_only,supervised,Unknown,0.777319587628866,,[0.777319587628866],0.7522893772893772,,[0.7522893772893772],0.7800797120821663,,[0.7800797120821663],0.9883905184803622,,[0.9883905184803622],default,[0.63020979]
deep_officehome,art$\rightarrow$product,deep_no_da_target_only,supervised,Unknown,0.5072164948453608,,[0.5072164948453608],0.4606593406593406,,[0.4606593406593406],0.5065481633881371,,[0.5065481633881371],0.9438738768499744,,[0.9438738768499744],default,[0.91608392]
deep_officehome,art$\rightarrow$product,deep_spa,supervised,Unknown,0.7360824742268042,,[0.7360824742268042],0.6957844932844933,,[0.6957844932844933],0.7374189930606411,,[0.7374189930606411],0.9848530235678674,,[0.9848530235678674],default,[0.62647887]
deep_officehome,art$\rightarrow$realworld,deep_can,supervised,Unknown,0.7603305785123967,,[0.7603305785123967],0.7099542124542124,,[0.7099542124542124],0.7508890750858673,,[0.7508890750858673],0.9806591325220884,,[0.9806591325220884],default,[0.723099]
deep_officehome,art$\rightarrow$realworld,deep_coral,supervised,Unknown,0.7892561983471075,,[0.7892561983471075],0.7490323565323566,,[0.7490323565323566],0.7841305046804499,,[0.7841305046804499],0.9818660987209163,,[0.9818660987209163],default,[0.75208034]
deep_officehome,art$\rightarrow$realworld,deep_dan,supervised,Unknown,0.7851239669421488,,[0.7851239669421488],0.7430189255189255,,[0.7430189255189255],0.7761109457049902,,[0.7761109457049902],0.983943082874398,,[0.983943082874398],default,[0.73084648]
deep_officehome,art$\rightarrow$realworld,deep_dann,supervised,Unknown,0.768595041322314,,[0.768595041322314],0.7122496947496947,,[0.7122496947496947],0.7601936696107637,,[0.7601936696107637],0.981201973951974,,[0.981201973951974],default,[0.72395983]
deep_officehome,art$\rightarrow$realworld,deep_jdot,supervised,Unknown,0.7727272727272727,,[0.7727272727272727],0.7257844932844933,,[0.7257844932844933],0.76499836102067,,[0.76499836102067],0.9813355413635364,,[0.9813355413635364],default,[0.75093257]
deep_officehome,art$\rightarrow$realworld,deep_mcc,supervised,Unknown,0.7644628099173554,,[0.7644628099173554],0.7237820512820512,,[0.7237820512820512],0.7600715112111684,,[0.7600715112111684],0.9815585816936728,,[0.9815585816936728],default,[0.77015782]
deep_officehome,art$\rightarrow$realworld,deep_mdd,supervised,Unknown,0.762396694214876,,[0.762396694214876],0.7082753357753357,,[0.7082753357753357],0.7542468742579257,,[0.7542468742579257],0.9806387976052692,,[0.9806387976052692],default,[0.723099]
deep_officehome,art$\rightarrow$realworld,deep_no_da_source_only,supervised,Unknown,0.7851239669421488,,[0.7851239669421488],0.7371214896214896,,[0.7371214896214896],0.7754936616690078,,[0.7754936616690078],0.98632486780436,,[0.98632486780436],default,[0.73152639]
deep_officehome,art$\rightarrow$realworld,deep_no_da_target_only,supervised,Unknown,0.6342975206611571,,[0.6342975206611571],0.5997283272283271,,[0.5997283272283271],0.6556452838563542,,[0.6556452838563542],0.9602228127929858,,[0.9602228127929858],default,[0.84964337]
deep_officehome,art$\rightarrow$realworld,deep_spa,supervised,Unknown,0.7603305785123967,,[0.7603305785123967],0.7081898656898656,,[0.7081898656898656],0.7522332171425737,,[0.7522332171425737],0.9802048228223358,,[0.9802048228223358],default,[0.72338594]
deep_officehome,clipart$\rightarrow$art,deep_can,supervised,Unknown,0.7374429223744292,,[0.7374429223744292],0.7293120391423559,,[0.7293120391423559],0.7377334999386733,,[0.7377334999386733],0.9819258701751604,,[0.9819258701751604],default,[0.46066838]
deep_officehome,clipart$\rightarrow$art,deep_coral,supervised,Unknown,0.7636986301369864,,[0.7636986301369864],0.7521248949642615,,[0.7521248949642615],0.7625751819446868,,[0.7625751819446868],0.9831264873334196,,[0.9831264873334196],default,[0.618509]
deep_officehome,clipart$\rightarrow$art,deep_dan,supervised,Unknown,0.7636986301369864,,[0.7636986301369864],0.7580299878603046,,[0.7580299878603046],0.7645942806005425,,[0.7645942806005425],0.984200143114269,,[0.984200143114269],default,[0.59640103]
deep_officehome,clipart$\rightarrow$art,deep_dann,supervised,Unknown,0.7442922374429224,,[0.7442922374429224],0.7402882851186019,,[0.7402882851186019],0.7462200144585673,,[0.7462200144585673],0.983400537739981,,[0.983400537739981],default,[0.57943445]
deep_officehome,clipart$\rightarrow$art,deep_jdot,supervised,Unknown,0.7511415525114156,,[0.7511415525114156],0.7437563768559243,,[0.7437563768559243],0.7502286163639478,,[0.7502286163639478],0.9820819177455136,,[0.9820819177455136],default,[0.63701799]
deep_officehome,clipart$\rightarrow$art,deep_mcc,supervised,Unknown,0.7488584474885844,,[0.7488584474885844],0.7425727251632229,,[0.7425727251632229],0.7460055283056078,,[0.7460055283056078],0.9854171892434008,,[0.9854171892434008],default,[0.63958869]
deep_officehome,clipart$\rightarrow$art,deep_mdd,supervised,Unknown,0.7226027397260274,,[0.7226027397260274],0.7114842472761025,,[0.7114842472761025],0.7227080663067001,,[0.7227080663067001],0.978611411034101,,[0.978611411034101],default,[0.50796915]
deep_officehome,clipart$\rightarrow$art,deep_no_da_source_only,supervised,Unknown,0.7614155251141552,,[0.7614155251141552],0.7584257522266572,,[0.7584257522266572],0.7607709845553896,,[0.7607709845553896],0.9823396406433944,,[0.9823396406433944],default,[0.53298701]
deep_officehome,clipart$\rightarrow$art,deep_no_da_target_only,supervised,Unknown,0.4372146118721461,,[0.4372146118721461],0.4482048720510259,,[0.4482048720510259],0.43902564454335,,[0.43902564454335],0.9223669500334064,,[0.9223669500334064],default,[0.7812987]
deep_officehome,clipart$\rightarrow$art,deep_spa,supervised,Unknown,0.708904109589041,,[0.708904109589041],0.6997626443440923,,[0.6997626443440923],0.7082801411542644,,[0.7082801411542644],0.9788751743075776,,[0.9788751743075776],default,[0.53727506]
deep_officehome,clipart$\rightarrow$product,deep_can,supervised,Unknown,0.7142857142857143,,[0.7142857142857143],0.706335385328598,,[0.706335385328598],0.7164677899345854,,[0.7164677899345854],0.9791968195703168,,[0.9791968195703168],default,[0.54767932]
deep_officehome,clipart$\rightarrow$product,deep_coral,supervised,Unknown,0.7542857142857143,,[0.7542857142857143],0.7453056219798301,,[0.7453056219798301],0.756557973344486,,[0.756557973344486],0.9847865716760982,,[0.9847865716760982],default,[0.61547117]
deep_officehome,clipart$\rightarrow$product,deep_dan,supervised,Unknown,0.744,,[0.744],0.7354587531623731,,[0.7354587531623731],0.7476013872255356,,[0.7476013872255356],0.9843171741924008,,[0.9843171741924008],default,[0.61153305]
deep_officehome,clipart$\rightarrow$product,deep_dann,supervised,Unknown,0.7325714285714285,,[0.7325714285714285],0.7202495116748511,,[0.7202495116748511],0.7369430927051417,,[0.7369430927051417],0.9828383341247772,,[0.9828383341247772],default,[0.59212377]
deep_officehome,clipart$\rightarrow$product,deep_jdot,supervised,Unknown,0.752,,[0.752],0.7461619388655587,,[0.7461619388655587],0.75528577035622,,[0.75528577035622],0.9836570260892792,,[0.9836570260892792],default,[0.62390999]
deep_officehome,clipart$\rightarrow$product,deep_mcc,supervised,Unknown,0.7417142857142857,,[0.7417142857142857],0.7379770129317641,,[0.7379770129317641],0.7438556482519841,,[0.7438556482519841],0.981445703114396,,[0.981445703114396],default,[0.67116737]
deep_officehome,clipart$\rightarrow$product,deep_mdd,supervised,Unknown,0.696,,[0.696],0.684139135123298,,[0.684139135123298],0.6966111251945013,,[0.6966111251945013],0.9754562853136364,,[0.9754562853136364],default,[0.57158931]
deep_officehome,clipart$\rightarrow$product,deep_no_da_source_only,supervised,Unknown,0.736,,[0.736],0.7272659504899325,,[0.7272659504899325],0.7396428446808186,,[0.7396428446808186],0.983943548881049,,[0.983943548881049],default,[0.58827913]
deep_officehome,clipart$\rightarrow$product,deep_no_da_target_only,supervised,Unknown,0.3291428571428571,,[0.3291428571428571],0.3131633914099977,,[0.3131633914099977],0.3517990363203476,,[0.3517990363203476],0.8558045427464521,,[0.8558045427464521],default,[0.91637243]
deep_officehome,clipart$\rightarrow$product,deep_spa,supervised,Unknown,0.7074285714285714,,[0.7074285714285714],0.6974196366730303,,[0.6974196366730303],0.7090016235466761,,[0.7090016235466761],0.9793337644274386,,[0.9793337644274386],default,[0.5676512]
deep_officehome,clipart$\rightarrow$realworld,deep_can,supervised,Unknown,0.7356979405034325,,[0.7356979405034325],0.7288483851492902,,[0.7288483851492902],0.7384616192029791,,[0.7384616192029791],0.98413139250827,,[0.98413139250827],default,[0.55472779]
deep_officehome,clipart$\rightarrow$realworld,deep_coral,supervised,Unknown,0.7734553775743707,,[0.7734553775743707],0.7662424867741611,,[0.7662424867741611],0.7750319510456644,,[0.7750319510456644],0.988020824370321,,[0.988020824370321],default,[0.66017192]
deep_officehome,clipart$\rightarrow$realworld,deep_dan,supervised,Unknown,0.7574370709382151,,[0.7574370709382151],0.7524155043046447,,[0.7524155043046447],0.7596965494144445,,[0.7596965494144445],0.985554623261272,,[0.985554623261272],default,[0.66275072]
deep_officehome,clipart$\rightarrow$realworld,deep_dann,supervised,Unknown,0.7608695652173914,,[0.7608695652173914],0.7539259960753173,,[0.7539259960753173],0.7631536414927852,,[0.7631536414927852],0.985261563754528,,[0.985261563754528],default,[0.64068768]
deep_officehome,clipart$\rightarrow$realworld,deep_jdot,supervised,Unknown,0.7723112128146453,,[0.7723112128146453],0.7663622689527667,,[0.7663622689527667],0.7742275117798946,,[0.7742275117798946],0.9859339874196776,,[0.9859339874196776],default,[0.66045845]
deep_officehome,clipart$\rightarrow$realworld,deep_mcc,supervised,Unknown,0.7688787185354691,,[0.7688787185354691],0.7668745834356695,,[0.7668745834356695],0.7723389120475519,,[0.7723389120475519],0.9847515882089524,,[0.9847515882089524],default,[0.71862464]
deep_officehome,clipart$\rightarrow$realworld,deep_mdd,supervised,Unknown,0.7070938215102975,,[0.7070938215102975],0.6943441651360204,,[0.6943441651360204],0.7070056421059634,,[0.7070056421059634],0.9802818064522638,,[0.9802818064522638],default,[0.58911175]
deep_officehome,clipart$\rightarrow$realworld,deep_no_da_source_only,supervised,Unknown,0.7688787185354691,,[0.7688787185354691],0.7691288889592057,,[0.7691288889592057],0.7717844454569958,,[0.7717844454569958],0.9856438205040426,,[0.9856438205040426],default,[0.62836676]
deep_officehome,clipart$\rightarrow$realworld,deep_no_da_target_only,supervised,Unknown,0.391304347826087,,[0.391304347826087],0.3969111130197102,,[0.3969111130197102],0.4123664472479315,,[0.4123664472479315],0.8988660146515086,,[0.8988660146515086],default,[0.85358166]
deep_officehome,clipart$\rightarrow$realworld,deep_spa,supervised,Unknown,0.7494279176201373,,[0.7494279176201373],0.7417848930857981,,[0.7417848930857981],0.7516468600280629,,[0.7516468600280629],0.984709763776634,,[0.984709763776634],default,[0.6008596]
deep_officehome,product$\rightarrow$art,deep_can,supervised,Unknown,0.9088863892013498,,[0.9088863892013498],0.9039281321467556,,[0.9039281321467556],0.9083964529352518,,[0.9083964529352518],0.9980534389253222,,[0.9980534389253222],default,[0.51156812]
deep_officehome,product$\rightarrow$art,deep_coral,supervised,Unknown,0.9133858267716536,,[0.9133858267716536],0.9071526269501976,,[0.9071526269501976],0.9128887761607904,,[0.9128887761607904],0.9979622809300692,,[0.9979622809300692],default,[0.60257069]
deep_officehome,product$\rightarrow$art,deep_dan,supervised,Unknown,0.9122609673790776,,[0.9122609673790776],0.9066723807007208,,[0.9066723807007208],0.9118403942873212,,[0.9118403942873212],0.9985076855338256,,[0.9985076855338256],default,[0.56709512]
deep_officehome,product$\rightarrow$art,deep_dann,supervised,Unknown,0.9010123734533184,,[0.9010123734533184],0.8909018556791837,,[0.8909018556791837],0.9003510369855956,,[0.9003510369855956],0.9976862981534776,,[0.9976862981534776],default,[0.56298201]
deep_officehome,product$\rightarrow$art,deep_jdot,supervised,Unknown,0.9111361079865016,,[0.9111361079865016],0.9009734215402232,,[0.9009734215402232],0.910173299132626,,[0.910173299132626],0.9970005479441212,,[0.9970005479441212],default,[0.62416452]
deep_officehome,product$\rightarrow$art,deep_mcc,supervised,Unknown,0.9133858267716536,,[0.9133858267716536],0.909238177477044,,[0.909238177477044],0.9127071196259566,,[0.9127071196259566],0.9983493124063668,,[0.9983493124063668],default,[0.56298201]
deep_officehome,product$\rightarrow$art,deep_mdd,supervised,Unknown,0.9190101237345332,,[0.9190101237345332],0.9116629029989356,,[0.9116629029989356],0.918536339844856,,[0.918536339844856],0.9981486335377984,,[0.9981486335377984],default,[0.52956298]
deep_officehome,product$\rightarrow$art,deep_no_da_source_only,supervised,Unknown,0.9156355455568054,,[0.9156355455568054],0.908363579740098,,[0.908363579740098],0.9147784506528585,,[0.9147784506528585],0.9984916448294382,,[0.9984916448294382],default,[0.509375]
deep_officehome,product$\rightarrow$art,deep_no_da_target_only,supervised,Unknown,0.6344206974128234,,[0.6344206974128234],0.6189962953085125,,[0.6189962953085125],0.6159430801192388,,[0.6159430801192388],0.9691118448375292,,[0.9691118448375292],default,[0.7765625]
